OBJECTID,NAME,PLZ,GPLZ,CANTON,CANTON_NR,BFSNR,CASES,SUBMISSIONS,FRACTION,POPULATION_AGGREGATED,SUBMISSIONS_PER_100K,CASES_PER_100K,Shape__Area,Shape__Length
1846,Grossdietwil,6146,6146,LU,3,1131,0,0,0,726,0,0,14339713.3422852,18674.9489540915
1847,Altbüron,6147,6147,LU,3,1122,0,0,0,1122,0,0,21249026.7578125,23487.2833982845
1848,Hüswil,6152,6152,LU,3,1150,0,0,0,260,0,0,7723339.32568359,17363.3840885444
1849,Ufhusen,6153,6153,LU,3,1145,0,0,0,936,0,0,27186054.5161133,31177.7664350028
1850,Hofstatt,6154,6154,LU,3,1135,0,0,0,455,0,0,24524547.171875,36244.2087893266
1851,Luthern,6156,6156,LU,3,1135,0,0,0,917,0,0,57248081.8330078,46647.8786315682
1852,Rengg,6162,6162,LU,3,1002,0,0,0,2869,0,0,126576711.657715,80403.1735433304
1853,Ebnet,6163,6163,LU,3,1002,0,0,0,482,0,0,14809910.1313477,17710.9799798664
1854,Hasle LU,6166,6166,LU,3,1005,0,0,0,1808,0,0,64977093.6640625,47868.9691881031
1855,Bramboden,6167,6167,LU,3,1007,0,0,0,69,0,0,12969616.8164063,20752.3546220583
1856,Schüpfheim Zustellung,6170,6170,LU,3,1008,0,55,0,4374,1257.43027,0,91518752.1835938,61525.4761349542
1857,Flühli LU,6173,6173,LU,3,1004,0,0,0,1138,0,0,97745143.2680664,46170.7113532163
1858,Sörenberg,6174,6174,LU,3,1004,0,0,0,918,0,0,114595263.816895,51097.1347771011
1859,Escholzmatt Zustellung,6182,6182,LU,3,1010,0,0,0,2756,0,0,93392355.7651367,76142.7109343317
1860,Wiggen,6192,6192,LU,3,1010,0,0,0,472,0,0,52963041.7192383,67071.9665451708
1861,Marbach LU,6196,6196,LU,3,1010,0,0,0,1316,0,0,90856197.9892578,54033.8263195858
1862,Schangnau,6197,6197,BE,2,906,0,53,0,1081,4902.86772,0,97284501.4350586,60301.9885136314
1863,Sempach Bahnhof GK,6203,6203,LU,3,1093,2,51,0.0392156862745098,1441,3539.20888,138.79251,16083147.9008789,26554.2991259641
1864,Sempach,6204,6204,LU,3,1102,0,168,0,4258,3945.51433,0,28931813.1040039,27710.8348926215
1865,Eich,6205,6205,LU,3,1084,0,0,0,1637,0,0,19925457.9277344,21066.8358014298
1866,Neuenkirch,6206,6206,LU,3,1093,0,51,0,4733,1077.54067,0,33267534.6958008,32167.8983150543
1867,Nottwil Paraplegikerzentrum,6207,6207,LU,3,1094,2,65,0.0307692307692308,3904,1664.95902,51.22951,33162493.6835938,26276.1083461873
1868,Oberkirch LU,6208,6208,LU,3,1095,0,72,0,3896,1848.04928,0,21805178.7304688,24337.8754879336
1869,Sursee Zustellung,6210,6210,LU,3,1103,0,217,0,10965,1979.02417,0,14258819.7285156,20979.9524911461
1870,Buchs LU,6211,6211,LU,3,1125,0,0,0,415,0,0,10115436.8359375,15104.9400470326
1871,St. Erhard,6212,6212,LU,3,1089,0,0,0,1759,0,0,10901826.6523438,20121.4172315584
1872,Knutwil,6213,6213,LU,3,1089,0,0,0,784,0,0,13746708.9492188,18405.300881943
1873,Schenkon,6214,6214,LU,3,1099,0,56,0,2939,1905.41,0,16298554.4194336,20668.8721525231
1874,Beromünster,6215,6215,LU,3,1081,0,0,0,3303,0,0,26546180.7597656,34302.9307636919
1875,Mauensee,6216,6216,LU,3,1091,0,0,0,959,0,0,9539049.29736328,20440.2199639758
1876,Kottwil,6217,6217,LU,3,1128,0,0,0,506,0,0,13183833.5654297,18393.3293510839
1877,Ettiswil,6218,6218,LU,3,1128,0,0,0,2260,0,0,13989454.4233398,19792.2808810672
1878,Rickenbach LU,6221,6221,LU,3,1097,0,0,0,2745,0,0,28842701.8603516,30490.1129499803
1879,Gunzwil,6222,6222,LU,3,1081,0,0,0,1735,0,0,28333219.1235352,30698.9408690951
1880,Schlierbach,6231,6231,LU,3,1100,0,0,0,910,0,0,15390050.5810547,21646.4102652381
1881,Geuensee,6232,6232,LU,3,1085,0,0,0,2951,0,0,14082624.7768555,18054.2210387506
1882,Büron,6233,6233,LU,3,1082,0,0,0,2548,0,0,11572002.7670898,16267.3310062944
1883,Triengen,6234,6234,LU,3,1104,0,0,0,3683,0,0,26535982.5170898,26251.38521147
1884,Winikon,6235,6235,LU,3,1104,0,0,0,809,0,0,15768231.0053711,21207.8135593062
1885,Wilihof,6236,6236,LU,3,1104,0,0,0,248,0,0,6036625.67041016,13553.738969551
1886,Wauwil,6242,6242,LU,3,1146,0,0,0,2194,0,0,9423874.91162109,17688.0024090401
1887,Egolzwil,6243,6243,LU,3,1127,0,0,0,1538,0,0,8912669.11523438,15245.3736998696
1888,Nebikon,6244,6244,LU,3,1137,0,90,0,2615,3441.6826,0,8655581.19287109,15356.1273080667
1889,Ebersecken,6245,6245,LU,3,1123,0,0,0,389,0,0,19951816.4438477,25385.7597936987
1890,Altishofen,6246,6246,LU,3,1123,0,0,0,1627,0,0,12373156.3813477,16394.402855545
1891,Schötz,6247,6247,LU,3,1143,0,0,0,4132,0,0,23378072.4926758,28041.1519568917
1892,Alberswil,6248,6248,LU,3,1121,0,0,0,670,0,0,7815984.33984375,15899.9348532914
1893,Dagmersellen,6252,6252,LU,3,1125,0,55,0,4377,1256.56843,0,29493219.1982422,31977.8769172237
1894,Uffikon,6253,6253,LU,3,1125,0,0,0,740,0,0,11217914.6489258,15843.5667216048
1895,Reiden Zustellung,6260,6260,LU,3,1140,0,0,0,5419,0,0,34905968.0571289,33506.5335381619
1896,Langnau b. Reiden,6262,6262,LU,3,1140,0,0,0,1124,0,0,15057872.5151367,20163.6809695104
1897,Richenthal,6263,6263,LU,3,1140,0,0,0,735,0,0,15657114.2167969,17953.6541565516
1898,Pfaffnau,6264,6264,LU,3,1139,0,0,0,1857,0,0,20600719.2236328,19196.3164701606
1899,Roggliswil,6265,6265,LU,3,1142,0,0,0,778,0,0,17400637.8950195,22367.2795954202
1900,Eschenbach LU,6274,6274,LU,3,1026,0,0,0,3577,0,0,28974663.6499023,30757.501974565
1901,Ballwil,6275,6275,LU,3,1023,0,0,0,3017,0,0,20235197.425293,26370.4504993094
1902,Hohenrain,6276,6276,LU,3,1032,0,0,0,1151,0,0,20421427.1025391,25481.8460099318
1903,Kleinwangen,6277,6277,LU,3,1032,0,0,0,870,0,0,22941161.8144531,24909.5971329576
1904,Hochdorf Zustellung,6280,6280,LU,3,1031,0,116,0,9456,1226.73435,0,25367561.0874023,27292.2824385921
1905,Baldegg,6283,6283,LU,3,1031,0,0,0,926,0,0,11237502.0585938,15904.6157058442
1906,Gelfingen,6284,6284,LU,3,1030,0,0,0,1204,0,0,22989092.6577148,27894.3088019041
1907,Retschwil,6285,6285,LU,3,1030,0,0,0,2775,0,0,14817140.112793,29161.3919940803
1908,Altwis,6286,6286,LU,3,1022,0,0,0,437,0,0,6206161.77246094,10579.20356275
1909,Aesch LU,6287,6287,LU,3,1021,0,0,0,1265,0,0,12790360.6538086,16184.8293201838
1910,Schongau,6288,6288,LU,3,1041,0,0,0,1065,0,0,27425863.6704102,24325.5960080341
1911,Hämikon,6289,6289,LU,3,1030,0,0,0,1115,0,0,19188645.84375,21310.4624675488
1912,Ermensee,6294,6294,LU,3,1025,0,0,0,996,0,0,12259522.3867188,16609.6507300156
1913,Mosen,6295,6295,LU,3,1030,0,0,0,288,0,0,3901193.62060547,9413.73297637278
1914,Zug,6300,6300,ZG,9,1711,7,604,0.0115894039735099,28675,2106.36443,24.41151,52499849.909668,43731.871245408
1915,Steinhausen,6312,6312,ZG,9,1708,3,126,0.0238095238095238,9997,1260.37811,30.009,10912553.7412109,15963.3818613545
1916,Edlibach,6313,6313,ZG,9,1704,0,71,0,4518,1571.49181,0,57590199.8344727,44172.888898179
1917,Unterägeri,6314,6314,ZG,9,1709,0,125,0,9005,1388.11771,0,63272996.4741211,40886.0582043985
1918,Morgarten,6315,6315,ZG,9,1706,0,90,0,5976,1506.0241,0,59902452.784668,44557.2248715791
1919,Oberwil b. Zug,6317,6317,ZG,9,1711,0,0,0,2579,0,0,16650619.6728516,17848.6986464212
1920,Walchwil,6318,6318,ZG,9,1710,0,0,0,3704,0,0,37169008.6391602,30656.977190104
1921,Allenwinden,6319,6319,ZG,9,1701,0,0,0,1453,0,0,5985379.13525391,10346.9777712661
1922,Cham,6330,6330,ZG,9,1702,0,333,0,14252,2336.51417,0,29700764.9482422,31255.0764623629
1923,Hünenberg Zustellung,6331,6331,ZG,9,1703,0,113,0,4937,2288.83938,0,35062088.1171875,40035.1205869707
1924,Hagendorn,6332,6332,ZG,9,1702,0,0,0,2326,0,0,12085797.5058594,20182.1513931172
1925,Hünenberg See,6333,6333,ZG,9,1703,0,52,0,4050,1283.95062,0,4630408.19482422,10739.1355749731
1926,Baar,6340,6340,ZG,9,1701,0,337,0,22291,1511.82091,0,52639825.1303711,49252.0614568629
1927,Rotkreuz,6343,6343,ZG,9,1707,4,183,0.0218579234972678,10878,1682.29454,36.77147,49709647.8388672,33481.3443405787
1928,Meierskappel,6344,6344,LU,3,1064,0,0,0,1461,0,0,19885468.3393555,30952.3280090981
1929,Neuheim,6345,6345,ZG,9,1705,0,0,0,2269,0,0,15724496.2583008,19816.9837565629
1930,Weggis,6353,6353,LU,3,1069,0,0,0,4301,0,0,50020683.2128906,32237.3248583719
1931,Vitznau,6354,6354,LU,3,1068,0,0,0,1415,0,0,27021379.5185547,25995.9737451215
1932,Rigi Kaltbad,6356,6356,LU,3,1069,0,0,0,165,0,0,10622594.9052734,23240.3580918588
1933,Stansstad,6362,6362,NW,7,1510,0,0,0,3621,0,0,10457550.1523438,18484.4050405537
1934,Obbürgen,6363,6363,NW,7,1510,0,0,0,821,0,0,12044660.0180664,20546.3537358235
1935,Kehrsiten,6365,6365,NW,7,1510,0,0,0,254,0,0,30303206.4121094,28259.7177689959
1936,Oberdorf NW,6370,6370,NW,7,1508,2,128,0.015625,10366,1234.8061,19.29385,37530109.9208984,33255.0353296512
1937,Ennetmoos,6372,6372,NW,7,1506,0,0,0,2262,0,0,31954553.9462891,24026.1291337931
1938,Ennetbürgen,6373,6373,NW,7,1505,0,52,0,4646,1119.24236,0,35824977.8378906,31639.3892436656
1939,Buochs,6374,6374,NW,7,1502,0,0,0,5311,0,0,26091171.5014648,24453.0573600076
1940,Beckenried,6375,6375,NW,7,1501,0,0,0,3640,0,0,67929248.8417969,48785.3040042898
1941,Emmetten,6376,6376,NW,7,1504,0,0,0,1467,0,0,55966847.9628906,43554.2607926724
1942,Seelisberg,6377,6377,UR,4,1215,0,0,0,745,0,0,47152366.1992188,41625.8381092833
1943,Büren NW,6382,6382,NW,7,1508,0,0,0,972,0,0,11301103.8637695,20015.5885178424
1944,Wiesenberg,6383,6383,NW,7,1503,0,0,0,2009,0,0,53777138.5258789,53561.2583355544
1945,Wolfenschiessen,6386,6386,NW,7,1511,0,0,0,1593,0,0,43031893.465332,49022.6910002495
1946,Oberrickenbach,6387,6387,NW,7,1511,0,0,0,214,0,0,52402031.2954102,33473.0007238373
1947,Grafenort,6388,6388,OW,6,1402,0,0,0,351,0,0,50409426.3530273,41288.0758928981
1948,Engelberg,6390,6390,OW,6,1402,1,53,0.0188679245283019,4167,1271.89825,23.99808,263257795.750488,82591.9690232867
1949,Merlischachen,6402,6402,SZ,5,1331,0,0,0,1273,0,0,8575247.16455078,12540.5698508077
1950,Küssnacht am Rigi,6403,6403,SZ,5,1331,1,137,0.0072992700729927,9171,1493.83928,10.90394,46309691.1777344,39229.5861399337
1951,Greppen,6404,6404,LU,3,1056,0,0,0,1126,0,0,10069278.7373047,18517.9382216173
1952,Immensee,6405,6405,SZ,5,1331,0,0,0,2694,0,0,23226655.246582,22573.1552225667
1953,Goldau,6410,6410,SZ,5,1362,0,66,0,6212,1062.45976,0,48906431.0654297,43579.6722840672
1954,Oberarth,6414,6414,SZ,5,1362,0,0,0,2105,0,0,3973917.18017578,11725.5096432077
1955,Arth,6415,6415,SZ,5,1362,0,80,0,3770,2122.01592,0,44687578.6870117,30967.7155664505
1956,Steinerberg,6416,6416,SZ,5,1374,0,0,0,954,0,0,15373731.2304688,18837.8312941906
1957,Sattel,6417,6417,SZ,5,1371,0,0,0,1976,0,0,40663390.1582031,33206.4521843796
1958,Rothenthurm,6418,6418,SZ,5,1370,0,0,0,2486,0,0,57490712.46875,39406.1789951029
1959,Steinen,6422,6422,SZ,5,1373,0,0,0,3443,0,0,25339813.4306641,26126.6352007566
1960,Seewen SZ,6423,6423,SZ,5,1372,0,0,0,3131,0,0,20087067.4682617,27250.4147326096
1961,Lauerz,6424,6424,SZ,5,1365,0,0,0,1120,0,0,19687486.0361328,20416.7117674176
1962,Schwyz Zustellung,6430,6430,SZ,5,1372,2,76,0.0263157894736842,5853,1298.47941,34.17051,40588302.6533203,42488.8305389263
1963,Rickenbach b. Schwyz,6432,6432,SZ,5,1372,0,0,0,1396,0,0,25673492.140625,25415.4088908265
1964,Stoos SZ,6433,6433,SZ,5,1366,0,0,0,179,0,0,39544674.4228516,31958.075765226
1965,Illgau,6434,6434,SZ,5,1363,0,0,0,728,0,0,23327099.1484375,23613.1891328589
1966,Ried (Muotathal),6436,6436,SZ,5,1367,0,0,0,3657,0,0,451281388.97168,115792.076500001
1967,Ibach,6438,6438,SZ,5,1372,0,0,0,4857,0,0,13072868.3823242,22841.288104226
1968,Brunnen,6440,6440,SZ,5,1364,1,81,0.0123456790123457,8939,906.14163,11.18693,34858967.847168,34260.2050439269
1969,Rütli,6441,6441,UR,4,1215,0,0,0,0,0,0,1441503.39941406,5023.15369282559
1970,Gersau,6442,6442,SZ,5,1311,0,0,0,2334,0,0,50412640.8256836,32822.3432338693
1971,Morschach,6443,6443,SZ,5,1366,0,0,0,948,0,0,19401387.2944336,27795.3662481008
1972,Riemenstalden,6452,6452,SZ,5,1369,0,0,0,513,0,0,69532850.703125,44834.816600742
1973,Flüelen,6454,6454,UR,4,1207,0,0,0,1972,0,0,33450556.6142578,33806.3532472255
1974,Altdorf UR,6460,6460,UR,4,1201,2,135,0.0148148148148148,10308,1309.6624,19.40241,23657750.1889648,24790.4263693118
1975,Isenthal,6461,6461,UR,4,1211,0,0,0,509,0,0,132079957.971191,59891.8716157685
1976,Seedorf UR,6462,6462,UR,4,1214,0,0,0,1868,0,0,38847137.9741211,32710.6287188711
1977,Bürglen UR,6463,6463,UR,4,1205,0,0,0,2983,0,0,50047039.4995117,36589.1789191806
1978,Spiringen,6464,6464,UR,4,1218,0,0,0,847,0,0,48382649.2929688,38276.889402832
1979,Unterschächen,6465,6465,UR,4,1219,0,0,0,729,0,0,134932658.723145,54071.0548226454
1980,Bauen,6466,6466,UR,4,1204,0,0,0,165,0,0,15466313.5380859,20736.1481917837
1981,Schattdorf,6467,6467,UR,4,1213,0,0,0,5241,0,0,15272351.2441406,17525.3957020564
1982,Attinghausen,6468,6468,UR,4,1203,0,0,0,1721,0,0,38041168.2407227,29524.8783193815
1983,Haldi b. Schattdorf,6469,6469,UR,4,1213,0,0,0,309,0,0,21453884.5595703,21880.7306322265
1984,Erstfeld,6472,6472,UR,4,1206,0,0,0,3833,0,0,130719054.395996,61415.7574513172
1985,Silenen,6473,6473,UR,4,1216,0,0,0,1114,0,0,41556907.3295898,38625.8722699486
1986,Amsteg,6474,6474,UR,4,1216,0,0,0,399,0,0,10454441.2695313,14021.5002896171
1987,Bristen,6475,6475,UR,4,1216,0,0,0,480,0,0,260372961.796875,88244.9776767124
1988,Intschi,6476,6476,UR,4,1209,0,0,0,185,0,0,27345573.7436523,28002.2309776239
1989,Gurtnellen,6482,6482,UR,4,1209,0,0,0,389,0,0,141581542.84375,63103.5576847106
1990,Wassen UR,6484,6484,UR,4,1220,0,0,0,345,0,0,52077629.5830078,30809.7214066614
1991,Meien,6485,6485,UR,4,1220,0,0,0,68,0,0,153923836.182129,54904.6679164276
1992,Göschenen,6487,6487,UR,4,1208,0,0,0,444,0,0,220698178.913086,78226.1192071295
1993,Andermatt,6490,6490,UR,4,1202,0,0,0,1390,0,0,131765980.955078,61455.3242918136
1994,Realp,6491,6491,UR,4,1212,0,0,0,161,0,0,164998839.010742,55114.4672691106
1995,Hospental,6493,6493,UR,4,1210,0,0,0,190,0,0,74591491.8510742,38334.2529415607
1996,Bellinzona VZ,6500,6500,TI,21,5002,6,440,0.0136363636363636,16709,2633.31139,35.90879,23997666.1523438,25539.0128362541
1997,Bellinzona,6503,6500,TI,21,5002,0,0,0,1549,0,0,15830842.7885742,23137.8658704387
1998,Giubiasco,6512,6512,TI,21,5002,4,223,0.0179372197309417,8879,2511.54409,45.05012,11591637.1796875,19696.5927601551
1999,Monte Carasso,6513,6513,TI,21,5002,1,129,0.00775193798449612,2649,4869.76217,37.75009,20344671.4301758,25301.6804543062
2000,Sementina,6514,6514,TI,21,5002,2,75,0.0266666666666667,3577,2096.7291,55.91278,16638563.2167969,21972.7604958743
2001,Gudo,6515,6515,TI,21,5002,0,0,0,867,0,0,20488473.7475586,22845.2526267422
2002,Cugnasco,6516,6516,TI,21,5138,0,94,0,3006,3127.07917,0,36303100.355957,38464.3358607981
2003,Arbedo,6517,6517,TI,21,5001,2,60,0.0333333333333333,3186,1883.23917,62.77464,39123812.8457031,31239.5899068299
2004,Gorduno,6518,6518,TI,21,5002,0,0,0,782,0,0,19103817.4770508,24976.7212970833
2005,Preonzo,6523,6523,TI,21,5002,0,0,0,642,0,0,34093525.3642578,31143.1689268485
2006,Moleno,6524,6524,TI,21,5002,0,0,0,120,0,0,16171373.2792969,26569.1173029303
2007,Gnosca,6525,6525,TI,21,5002,0,0,0,780,0,0,15699900.7548828,18541.0321701775
2008,Prosito,6526,6526,TI,21,5287,0,0,0,270,0,0,45989293.4545898,32111.6508376383
2009,Lodrino,6527,6527,TI,21,5287,0,0,0,1532,0,0,19594085.9833984,20302.4143565143
2010,Camorino,6528,6528,TI,21,5002,0,103,0,2967,3471.52005,0,17261258.456543,18936.9547826311
2011,Castione,6532,6532,TI,21,5001,0,0,0,1829,0,0,5410229.6796875,11705.4053002934
2012,Lumino,6533,6533,TI,21,5010,0,0,0,1500,0,0,21782635.3886719,25528.3035887499
2013,S. Vittore,6534,6534,GR,18,3835,0,0,0,753,0,0,45367961.8178711,56739.9204004837
2014,Roveredo GR,6535,6535,GR,18,3834,0,68,0,2544,2672.95597,0,78420515.3276367,54096.4318329798
2015,Grono,6537,6537,GR,18,3832,0,0,0,1057,0,0,31298839.2172852,29160.2573340531
2016,Verdabbio,6538,6538,GR,18,3832,0,0,0,161,0,0,26413173.2172852,46413.6449563293
2017,Castaneda,6540,6540,GR,18,3805,0,0,0,257,0,0,8162415.13476563,17593.7422848197
2018,Sta. Maria in Calanca,6541,6541,GR,18,3810,0,0,0,101,0,0,19451210.6679688,25425.662168388
2019,Buseno,6542,6542,GR,18,3804,0,0,0,99,0,0,23293926.9106445,31750.0563469338
2020,Arvigo,6543,6543,GR,18,3837,0,0,0,63,0,0,20134623.6118164,21986.981863245
2021,Braggio,6544,6544,GR,18,3837,0,0,0,63,0,0,14537111.8266602,17015.2214621718
2022,Selma,6545,6545,GR,18,3837,0,0,0,58,0,0,21638602.4912109,25987.3210867845
2023,Cauco,6546,6546,GR,18,3837,0,0,0,32,0,0,22722416.7114258,28710.4091786758
2024,Rossa,6548,6548,GR,18,3808,0,0,0,156,0,0,124210233.918945,56576.6229484062
2025,Laura,6549,6549,GR,18,3834,0,0,0,0,0,0,2592659.40820313,8651.88650223749
2026,Leggia,6556,6556,GR,18,3832,0,0,0,168,0,0,18988054.793457,20796.7805421872
2027,Cama,6557,6557,GR,18,3831,0,0,0,625,0,0,32374682.5439453,39820.338898757
2028,Lostallo,6558,6558,GR,18,3821,0,0,0,782,0,0,106845799.270508,47092.2084617612
2029,Soazza,6562,6562,GR,18,3823,0,0,0,310,0,0,97307480.75,53177.2929055781
2030,Mesocco,6563,6563,GR,18,3822,0,0,0,1103,0,0,118185631.502441,48052.6650010283
2031,S. Bernardino,6565,6565,GR,18,3822,0,0,0,291,0,0,228614825.838867,75099.9835381012
2032,Indemini,6571,6571,TI,21,5398,0,0,0,55,0,0,23515801.5771484,20479.6082997799
2033,Quartino,6572,6572,TI,21,5398,0,0,0,1230,0,0,7426078.80810547,13941.0025275612
2034,Magadino,6573,6573,TI,21,5398,0,0,0,563,0,0,9335509.29638672,18786.2096931761
2035,Vira (Gambarogno),6574,6574,TI,21,5398,0,0,0,699,0,0,29553020.1176758,29727.4482964069
2036,Vairano,6575,6575,TI,21,5398,0,0,0,757,0,0,15914638.0644531,18422.2983947679
2037,Gerra (Gambarogno),6576,6576,TI,21,5398,0,0,0,294,0,0,11709238.4355469,18647.5768084596
2038,Ranzo,6577,6577,TI,21,5398,0,0,0,88,0,0,12783799.4614258,19115.7903676177
2039,Caviano,6578,6578,TI,21,5398,0,0,0,157,0,0,10226239.0063477,17904.6586168244
2040,Piazzogna,6579,6579,TI,21,5398,0,0,0,432,0,0,11234319.4287109,22784.3886805548
2041,Pianezzo,6582,6582,TI,21,5002,0,0,0,615,0,0,16560733.5283203,28797.2365828922
2042,S. Antonio (Val Morobbia),6583,6583,TI,21,5002,0,0,0,196,0,0,14797813.6894531,20173.6132445487
2043,Carena,6584,6584,TI,21,5002,0,0,0,61,0,0,55029966.4916992,34243.9556034985
2044,S. Antonino,6592,6592,TI,21,5017,0,76,0,2592,2932.09877,0,15956471.0649414,26169.7759150267
2045,Cadenazzo Distribuzione,6593,6593,TI,21,5003,0,53,0,2823,1877.43535,0,11927738.1831055,21963.9667608568
2046,Contone,6594,6594,TI,21,5398,0,0,0,1116,0,0,5587676.6875,11660.7396121165
2047,Riazzino,6595,6595,TI,21,5113,0,0,0,1261,0,0,8798249.12841797,15686.9009480407
2048,Gordola,6596,6596,TI,21,5108,2,117,0.0170940170940171,4781,2447.18678,41.83225,29065731.2885742,30838.8933450872
2049,Agarone,6597,6597,TI,21,5138,0,0,0,539,0,0,2144412.32470703,6260.99881384391
2050,Tenero,6598,6598,TI,21,5131,3,75,0.04,2879,2605.07121,104.20285,8075034.26074219,12459.8375658868
2051,Robasacco,6599,6599,TI,21,5003,0,0,0,186,0,0,5959062.46923828,12563.8979381196
2052,Locarno,6600,6600,TI,21,5113,10,384,0.0260416666666667,17105,2244.95761,58.46244,16799046.7490234,23493.1771839869
2053,Locarno,6605,6600,TI,21,5113,1,68,0.0147058823529412,684,9941.52047,146.19883,9242061.38574219,17187.7017673781
2054,Mosogno,6611,6611,TI,21,5136,0,0,0,145,0,0,53523235.5688477,56624.2544225956
2055,Ascona,6612,6612,TI,21,5091,0,118,0,5491,2148.97104,0,26741814.8110352,21282.5825774104
2056,Porto Ronco,6613,6613,TI,21,5125,0,0,0,136,0,0,9232799.77441406,14496.2617671034
2057,Brissago,6614,6614,TI,21,5097,0,0,0,1786,0,0,48892964.3193359,32288.4199177288
2058,Losone,6616,6616,TI,21,5115,1,208,0.00480769230769231,6302,3300.53951,15.86798,18003792.1918945,21950.5013549877
2059,Arcegno,6618,6618,TI,21,5115,0,0,0,437,0,0,2280587.32128906,7280.35180046659
2060,Ronco sopra Ascona,6622,6622,TI,21,5125,0,0,0,486,0,0,9889069.05664063,14402.8208513497
2061,Corippo,6631,6631,TI,21,5399,0,0,0,20,0,0,16045937.2709961,19600.0171430368
2062,Vogorno,6632,6632,TI,21,5399,0,0,0,310,0,0,50025638.1225586,31247.9171541454
2063,Lavertezzo,6633,6633,TI,21,5112,0,0,0,107,0,0,119907680.241211,56416.0449657341
2064,Brione (Verzasca),6634,6634,TI,21,5399,0,0,0,189,0,0,101561554.237305,57115.8914774744
2065,Gerra (Verzasca),6635,6635,TI,21,5138,0,0,0,90,0,0,36897309.203125,28338.3201170556
2066,Frasco,6636,6636,TI,21,5399,0,0,0,129,0,0,54456569.1230469,36325.1167429598
2067,Sonogno,6637,6637,TI,21,5399,0,0,0,93,0,0,78858930.0053711,37710.6816590055
2068,Orselina,6644,6644,TI,21,5121,0,0,0,687,0,0,3625460.29443359,10905.2045245561
2069,Brione sopra Minusio,6645,6645,TI,21,5096,0,0,0,807,0,0,15049899.0532227,16965.9808711793
2070,Contra,6646,6646,TI,21,5131,0,0,0,403,0,0,4282097.96484375,10505.9802199412
2071,Mergoscia,6647,6647,TI,21,5117,0,0,0,231,0,0,25500687.9814453,22205.6857124658
2072,Minusio,6648,6648,TI,21,5118,2,175,0.0114285714285714,6553,2670.53258,30.52037,10033780.6860352,15327.3151831128
2073,Tegna,6652,6652,TI,21,5396,0,0,0,806,0,0,7271770.03222656,12963.3188395058
2074,Verscio,6653,6653,TI,21,5396,0,0,0,1077,0,0,6279926.35058594,13296.6998672203
2075,Cavigliano,6654,6654,TI,21,5396,0,0,0,768,0,0,11618763.7626953,13941.558052632
2076,Verdasio,6655,6655,TI,21,5397,0,0,0,670,0,0,49481161.965332,31314.9885034604
2077,Golino,6656,6656,TI,21,5397,0,0,0,303,0,0,1003648.33837891,4466.13935353191
2078,Palagnedra,6657,6657,TI,21,5397,0,0,0,100,0,0,17408846.0424805,19387.0623223477
2079,Borgnone,6658,6658,TI,21,5397,0,0,0,67,0,0,20987727.9785156,21623.1164665097
2080,Camedo,6659,6659,TI,21,5397,0,0,0,102,0,0,18273528.1826172,20524.7756045011
2081,Berzona,6661,6661,TI,21,5136,0,0,0,342,0,0,35727879.1889648,25187.417772163
2082,Russo,6662,6662,TI,21,5136,0,0,0,78,0,0,12519615.4003906,20729.4671188409
2083,Comologno,6663,6663,TI,21,5136,0,0,0,116,0,0,35671306.2260742,25560.9725493122
2084,Vergeletto,6664,6664,TI,21,5136,0,0,0,71,0,0,87040617.5913086,47775.4176613791
2085,Avegno,6670,6670,TI,21,5324,0,0,0,600,0,0,17217181.1533203,18732.956776179
2086,Gordevio,6672,6672,TI,21,5324,0,0,0,943,0,0,40096329.137207,26688.6238284191
2087,Maggia,6673,6673,TI,21,5317,0,0,0,848,0,0,47895644.597168,30080.1427855559
2088,Riveo,6674,6674,TI,21,5317,0,0,0,252,0,0,68689436.8110352,38786.4792399886
2089,Cevio,6675,6675,TI,21,5310,0,0,0,455,0,0,30994870.8330078,32742.2664087419
2090,Bignasco,6676,6676,TI,21,5310,0,0,0,314,0,0,65070082.4575195,45941.5555208612
2091,Moghegno,6677,6677,TI,21,5317,0,0,0,967,0,0,39636547.9848633,32058.3763916012
2092,Coglio,6678,6678,TI,21,5317,0,0,0,590,0,0,76152704.6611328,45701.9028542482
2093,Linescio,6682,6682,TI,21,5315,0,0,0,58,0,0,14126979.2426758,20993.3141546325
2094,Cerentino,6683,6683,TI,21,5309,0,0,0,88,0,0,58864346.1494141,40415.1973928713
2095,Campo (Vallemaggia),6684,6684,TI,21,5307,0,0,0,49,0,0,73818421.1948242,39099.3495287255
2096,Bosco/Gurin,6685,6685,TI,21,5304,0,0,0,57,0,0,45982892.1450195,29209.2252329464
2097,Cavergno,6690,6690,TI,21,5310,0,0,0,415,0,0,221639002.189453,85105.3117948393
2098,Brontallo,6692,6692,TI,21,5323,0,0,0,146,0,0,45534277.7958984,32127.7757423453
